time,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,target_x,target_y,target_theta,leg_l,leg_r,human_moving,human_sitting,human_detected
1768499982.770,4.19,2.49,-2.08,5.28,0.86,0.94,0.00,0.00,0.00,6.50,25.40,1,0,1
1768499983.270,4.19,2.49,-2.08,5.13,1.14,1.21,0.00,0.00,0.00,16.00,10.55,1,0,1
1768499983.770,4.19,2.49,-2.08,4.98,1.45,1.41,0.00,0.00,0.00,9.67,10.55,1,0,1
1768499984.270,4.19,2.49,-2.08,4.69,1.68,1.73,0.00,0.00,0.00,3.34,45.18,1,0,1
1768499984.770,4.19,2.49,-2.08,4.69,1.68,1.73,0.00,0.00,0.00,20.57,4.04,0,0,1
1768499985.270,4.19,2.49,-2.08,4.40,1.90,1.65,0.00,0.00,0.00,0.88,12.66,1,0,1
1768499985.770,4.19,2.49,-2.08,4.02,2.05,1.68,0.00,0.00,0.00,1.93,3.52,1,0,1
1768499986.270,4.19,2.49,-2.08,3.68,2.22,1.34,0.00,0.00,0.00,0.53,15.38,1,0,1
1768499986.770,4.19,2.49,-2.08,3.42,2.47,0.99,0.00,0.00,0.00,10.90,49.83,1,0,1
1768499987.270,4.19,2.49,-2.08,3.42,2.47,0.99,0.00,0.00,0.00,5.01,0.00,0,0,1
1768499987.770,4.19,2.49,-2.08,3.32,2.72,0.50,0.00,0.00,0.00,5.01,0.00,1,0,1
1768499988.270,4.19,2.49,-2.08,3.31,2.98,0.25,0.00,0.00,0.00,4.92,3.08,1,0,1
1768499988.770,4.19,2.49,-2.08,3.48,3.13,-0.14,0.00,0.00,0.00,13.62,3.08,1,0,1
1768499989.270,4.19,2.49,-2.08,3.72,3.12,-0.83,0.00,0.00,0.00,12.22,3.08,1,0,1
1768499989.770,4.19,2.49,-2.08,3.84,3.03,-1.54,0.00,0.00,0.00,4.22,3.08,1,0,1
1768499990.270,4.19,2.49,-2.08,3.96,2.83,-1.89,0.00,0.00,0.00,7.91,3.08,1,0,1
1768499990.770,4.19,2.49,-2.08,3.96,2.83,-1.89,0.00,0.00,0.00,7.56,3.08,0,0,1
1768499991.270,4.19,2.49,-2.08,4.04,2.68,-1.97,0.00,0.00,0.00,7.56,3.08,1,0,1
1768499991.770,4.19,2.49,-2.08,4.13,2.50,-2.06,0.00,0.00,0.00,7.65,3.08,1,0,1
1768499992.270,4.19,2.49,-2.08,4.15,2.40,-2.13,0.00,0.00,0.00,7.65,3.08,0,0,1
1768499992.770,4.19,2.49,-2.08,4.15,2.40,-2.13,0.00,0.00,0.00,7.82,3.08,0,0,1
1768499993.270,4.19,2.49,-2.08,4.16,2.33,-2.16,0.00,0.00,0.00,7.82,3.08,0,0,1
1768499993.770,4.19,2.49,-2.08,4.16,2.33,-2.16,0.00,0.00,0.00,9.93,3.08,0,0,1
1768499994.270,4.19,2.49,-2.08,4.15,2.29,-2.16,0.00,0.00,0.00,10.20,3.08,0,0,1
1768499994.770,4.19,2.49,-2.08,4.12,2.27,-2.16,0.00,0.00,0.00,9.40,3.08,0,0,1
1768499995.270,4.19,2.49,-2.08,4.11,2.23,-2.10,0.00,0.00,0.00,7.91,3.08,0,0,1
1768499995.770,4.19,2.49,-2.08,4.11,2.22,-2.12,0.00,0.00,0.00,7.91,3.08,0,0,1
1768499996.270,4.19,2.49,-2.08,4.09,2.25,-2.12,0.00,0.00,0.00,8.00,3.08,0,0,1
1768499996.770,4.19,2.49,-2.08,4.09,2.25,-2.12,0.00,0.00,0.00,8.09,3.08,0,0,1
1768499997.270,4.19,2.49,-2.08,4.09,2.26,-2.13,0.00,0.00,0.00,8.09,3.08,0,0,1
1768499997.770,4.19,2.49,-2.08,4.09,2.30,-2.14,0.00,0.00,0.00,8.44,7.73,0,0,1
1768499998.270,4.19,2.49,-2.08,4.09,2.30,-2.14,0.00,0.00,0.00,8.53,7.91,0,0,1
1768499998.770,4.19,2.49,-2.08,4.07,2.33,-2.11,0.00,0.00,0.00,8.61,7.91,0,0,1
1768499999.270,4.19,2.49,-2.08,4.07,2.33,-2.11,0.00,0.00,0.00,8.53,7.82,0,0,1
1768499999.770,4.19,2.49,-2.08,4.05,2.36,-2.10,0.00,0.00,0.00,8.53,7.91,0,0,1
1768500000.270,4.19,2.49,-2.08,4.05,2.36,-2.10,0.00,0.00,0.00,8.53,7.91,0,0,1
1768500000.770,4.19,2.49,-2.08,4.04,2.40,-2.09,0.00,0.00,0.00,8.53,7.91,0,0,1
1768500001.270,4.19,2.49,-2.08,4.04,2.40,-2.09,0.00,0.00,0.00,8.53,7.82,0,0,1
1768500001.770,4.19,2.49,-2.08,4.02,2.42,-2.09,0.00,0.00,0.00,8.53,7.91,0,0,1
1768500002.270,4.19,2.49,-2.08,4.02,2.43,-2.09,0.00,0.00,0.00,8.53,7.91,0,0,1
1768500002.770,4.19,2.49,-2.08,4.01,2.44,-2.09,0.00,0.00,0.00,8.61,7.91,0,0,1
