time,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,target_x,target_y,target_theta,leg_l,leg_r,human_moving,human_sitting,human_detected
1768496945.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496946.179,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496946.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496947.179,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496947.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496948.179,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496948.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496949.179,1.62,5.96,0.55,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496949.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496950.179,1.61,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496950.679,1.62,5.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00,72.42,72.60,0,1,0
1768496951.179,1.62,5.96,0.56,4.73,10.07,0.92,0.00,0.00,0.00,72.42,72.60,1,1,1
1768496951.679,1.62,5.96,0.56,4.73,10.07,0.92,0.00,0.00,0.00,72.42,72.60,1,1,0
1768496952.179,1.62,5.96,0.56,2.93,6.60,0.45,0.00,0.00,0.00,72.42,72.60,1,1,1
1768496952.679,1.62,5.96,0.56,2.93,6.60,0.45,0.00,0.00,0.00,72.42,72.60,0,1,1
1768496953.181,1.62,5.96,0.56,3.70,6.52,0.26,3.93,5.65,1.05,72.42,72.60,1,1,1
1768496953.679,1.62,5.96,0.56,4.29,6.50,0.20,3.93,5.65,1.05,72.42,72.60,1,1,1
1768496954.179,1.62,5.96,0.55,4.29,6.50,0.20,3.93,5.65,1.05,72.42,72.60,1,1,0
1768496954.679,1.62,5.96,0.56,4.29,6.50,0.20,3.93,5.65,1.05,72.51,72.51,1,1,0
1768496955.179,1.63,5.95,0.28,4.46,6.62,0.23,3.93,5.65,1.05,72.42,72.51,1,1,1
1768496955.679,1.61,5.96,0.15,4.50,6.34,0.13,3.93,5.65,1.05,72.33,72.60,1,1,1
1768496956.179,1.61,5.96,0.02,4.49,6.40,0.15,3.93,5.65,1.05,72.25,72.60,0,1,1
1768496956.679,1.62,5.96,-0.04,4.48,6.19,0.08,3.93,5.65,1.05,72.33,72.60,1,1,1
1768496957.179,1.64,5.96,-0.09,4.48,6.16,0.07,3.93,5.65,1.05,72.69,72.42,0,1,1
1768496957.679,1.67,5.96,-0.11,4.47,6.20,0.09,3.93,5.65,1.05,72.69,72.51,0,1,1
1768496958.179,1.74,5.95,-0.12,4.48,6.42,0.17,3.93,5.65,1.05,72.51,72.60,1,1,1
1768496958.679,1.80,5.95,-0.13,4.50,6.39,0.16,3.93,5.65,1.05,72.42,72.69,0,1,1
1768496959.179,1.92,5.93,-0.13,4.46,6.19,0.10,3.93,5.65,1.05,72.42,72.60,1,1,1
1768496959.679,2.03,5.91,-0.14,4.39,6.13,0.09,4.47,5.23,0.87,72.42,72.60,0,1,1
1768496960.179,2.21,5.89,-0.14,4.36,6.12,0.11,4.47,5.23,0.87,72.42,72.51,0,1,1
1768496960.679,2.35,5.87,-0.14,4.30,6.05,0.09,4.47,5.23,0.87,72.51,72.60,0,1,1
1768496961.179,2.37,5.87,-0.15,4.38,6.05,0.09,4.47,5.23,0.87,72.42,72.60,0,1,1
1768496961.679,2.37,5.87,-0.18,4.41,6.05,0.09,4.47,5.23,0.87,72.33,72.60,0,1,1
1768496962.179,2.38,5.87,-0.24,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,1
1768496962.679,2.40,5.86,-0.27,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.60,0,1,0
1768496963.179,2.45,5.85,-0.28,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496963.679,2.50,5.84,-0.29,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496964.179,2.60,5.81,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496964.680,2.68,5.78,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.60,0,1,0
1768496965.179,2.84,5.74,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.60,0,1,0
1768496965.679,2.97,5.69,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496966.179,3.19,5.63,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496966.679,3.32,5.59,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496967.179,3.48,5.54,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496967.679,3.56,5.52,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496968.179,3.70,5.48,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496968.679,3.78,5.45,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.60,0,1,0
1768496969.180,3.91,5.41,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.25,72.60,0,1,0
1768496969.679,4.03,5.38,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.25,72.69,0,1,0
1768496970.179,4.11,5.36,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.16,72.60,0,1,0
1768496970.679,4.17,5.34,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.60,0,1,0
1768496971.179,4.29,5.30,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.51,0,1,0
1768496971.679,4.36,5.28,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496972.179,4.42,5.26,-0.30,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496972.679,4.43,5.25,-0.31,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496973.179,4.43,5.27,0.01,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.69,0,1,0
1768496973.679,4.43,5.26,0.20,4.40,6.08,0.10,4.47,5.23,0.87,72.33,72.69,0,1,0
1768496974.179,4.43,5.26,0.53,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.69,0,1,0
1768496974.679,4.43,5.26,0.65,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496975.179,4.43,5.26,0.75,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496975.679,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.69,0,1,0
1768496976.179,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496976.679,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.69,0,1,0
1768496977.179,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.60,0,1,0
1768496977.679,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.51,72.69,0,1,0
1768496978.179,4.43,5.26,0.79,4.40,6.08,0.10,4.47,5.23,0.87,72.42,72.60,0,1,0
1768496978.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.33,72.60,1,1,1
1768496979.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496979.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496980.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.60,72.60,1,1,0
1768496980.680,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.69,72.60,1,1,0
1768496981.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.69,72.60,1,1,0
1768496981.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.60,72.60,1,1,0
1768496982.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.60,72.60,1,1,0
1768496982.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496983.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496983.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496984.179,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.51,72.60,1,1,0
1768496984.679,4.43,5.26,0.79,8.47,7.81,0.56,4.47,5.23,0.87,72.42,72.60,1,1,0
1768496985.179,4.43,5.26,0.79,5.19,5.65,0.47,4.47,5.23,0.87,72.42,72.60,1,1,1
1768496985.679,4.43,5.26,0.79,4.70,5.68,1.01,4.47,5.23,0.87,72.42,72.60,1,1,1
1768496986.179,4.43,5.26,0.79,4.89,5.81,0.87,4.47,5.23,0.87,72.42,72.60,1,1,1
1768496986.679,4.44,5.26,0.78,4.67,5.67,1.05,4.47,5.23,0.87,72.51,72.60,1,1,1
1768496987.179,4.46,5.29,0.59,4.87,5.82,0.91,5.58,5.27,1.70,72.42,72.60,1,1,1
1768496987.679,4.49,5.30,0.46,8.42,8.52,0.69,5.58,5.27,1.70,72.42,72.69,1,1,1
1768496988.179,4.56,5.32,0.12,8.26,6.86,0.40,5.58,5.27,1.70,72.42,72.69,1,1,1
1768496988.679,4.63,5.32,-0.20,6.60,5.62,0.15,5.58,5.27,1.70,72.42,72.69,1,1,1
1768496989.179,4.71,5.30,-0.50,6.71,5.03,-0.13,5.58,5.27,1.70,72.42,72.69,1,1,1
1768496989.679,4.73,5.29,-0.58,6.71,5.03,-0.13,5.58,5.27,1.70,72.33,72.69,1,1,0
1768496990.179,4.72,5.29,-0.57,6.71,5.03,-0.13,5.58,5.27,1.70,21.97,30.76,1,1,0
1768496990.680,4.73,5.29,-0.59,6.71,5.03,-0.13,5.58,5.27,1.70,6.15,12.39,1,0,0
1768496991.179,4.73,5.29,-0.68,6.71,5.03,-0.13,5.58,5.27,1.70,3.08,15.73,1,0,0
1768496991.679,4.73,5.29,-0.79,6.71,5.03,-0.13,5.58,5.27,1.70,11.95,5.89,1,0,0
1768496992.179,4.75,5.26,-1.09,5.12,2.35,-1.45,5.58,5.27,1.70,11.69,18.11,1,0,1
1768496992.680,4.76,5.25,-1.21,5.12,2.35,-1.45,5.58,5.27,1.70,41.40,48.60,1,0,0
1768496993.180,4.77,5.24,-1.22,5.16,2.18,-1.44,5.58,5.27,1.70,71.46,72.51,1,0,1
1768496993.679,4.77,5.25,-1.22,5.16,2.18,-1.44,5.58,5.27,1.70,71.81,72.60,1,1,0
1768496994.179,4.76,5.25,-1.22,5.16,2.18,-1.44,5.58,5.27,1.70,72.33,72.86,1,1,0
1768496994.679,4.76,5.25,-1.22,5.19,2.14,-1.43,5.58,5.27,1.70,72.51,72.86,0,1,1
1768496995.179,4.76,5.25,-1.22,5.20,2.14,-1.43,5.58,5.27,1.70,72.51,72.77,0,1,1
1768496995.679,4.76,5.25,-1.22,5.18,2.16,-1.44,5.58,5.27,1.70,72.51,72.86,0,1,1
1768496996.179,4.76,5.25,-1.22,5.20,2.14,-1.43,5.58,5.27,1.70,72.42,72.86,0,1,1
1768496996.679,4.76,5.25,-1.22,5.17,2.18,-1.44,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768496997.180,4.76,5.25,-1.22,5.20,2.16,-1.43,4.28,2.07,-0.65,72.60,72.86,0,1,1
1768496997.679,4.76,5.25,-1.22,5.18,2.18,-1.44,4.28,2.07,-0.65,72.60,72.86,0,1,1
1768496998.179,4.76,5.25,-1.22,6.48,1.20,-1.17,4.28,2.07,-0.65,72.60,72.86,1,1,1
1768496998.679,4.75,5.25,-1.50,5.16,2.24,-1.44,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768496999.179,4.76,5.25,-1.62,5.14,2.36,-1.44,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768496999.679,4.76,5.25,-1.64,5.09,2.38,-1.46,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768497000.179,4.76,5.23,-1.71,4.83,2.21,-1.54,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497000.679,4.75,5.20,-1.73,4.78,2.20,-1.56,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768497001.179,4.74,5.14,-1.74,4.82,2.20,-1.54,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768497001.679,4.73,5.08,-1.75,5.12,2.34,-1.43,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497002.179,4.71,4.96,-1.75,4.89,2.38,-1.50,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497002.679,4.70,4.86,-1.76,5.09,2.37,-1.41,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497003.179,4.67,4.70,-1.76,4.89,2.41,-1.47,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497003.679,4.65,4.57,-1.77,4.89,2.37,-1.46,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768497004.179,4.61,4.36,-1.77,4.90,2.38,-1.42,4.28,2.07,-0.65,72.51,72.86,0,1,1
1768497004.679,4.58,4.19,-1.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,1
1768497005.179,4.54,3.95,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497005.679,4.51,3.81,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497006.179,4.47,3.60,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497006.679,4.45,3.46,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497007.180,4.41,3.29,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497007.679,4.39,3.14,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497008.179,4.37,3.04,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.77,1,1,0
1768497008.679,4.35,2.96,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497009.179,4.33,2.85,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497009.679,4.31,2.76,-1.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497010.179,4.28,2.64,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497010.679,4.27,2.56,-1.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497011.179,4.25,2.44,-1.69,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497011.679,4.25,2.38,-1.62,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497012.179,4.25,2.31,-1.48,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497012.679,4.26,2.24,-1.38,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497013.179,4.28,2.17,-1.22,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497013.679,4.29,2.14,-1.17,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.77,1,1,0
1768497014.179,4.30,2.12,-1.12,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497014.679,4.31,2.10,-1.10,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497015.179,4.31,2.10,-1.04,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497015.679,4.31,2.10,-0.86,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497016.179,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497016.679,4.31,2.10,-0.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497017.179,4.31,2.10,-0.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497017.679,4.31,2.10,-0.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497018.179,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497018.679,4.31,2.10,-0.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497019.179,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.86,1,1,0
1768497019.679,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.51,72.77,1,1,0
1768497020.179,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,72.42,72.86,1,1,0
1768497020.679,4.31,2.10,-0.76,4.81,2.26,-1.45,4.28,2.07,-0.65,72.33,72.86,1,1,0
1768497021.179,4.31,2.10,-0.78,4.81,2.26,-1.45,4.28,2.07,-0.65,72.42,72.95,1,1,0
1768497021.679,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,43.68,42.98,1,1,0
1768497022.179,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,18.02,9.14,1,0,0
1768497022.679,4.31,2.10,-0.77,4.81,2.26,-1.45,4.28,2.07,-0.65,1.05,9.84,1,0,0
1768497023.179,4.31,2.10,-0.78,4.81,2.26,-1.45,4.28,2.07,-0.65,10.63,6.33,1,0,0
1768497023.679,4.31,2.10,-0.78,4.81,2.26,-1.45,4.28,2.07,-0.65,8.09,12.22,1,0,0
1768497024.179,4.30,2.10,-0.84,4.81,2.26,-1.45,4.28,2.07,-0.65,12.22,0.70,1,0,0
1768497024.679,4.30,2.11,-0.99,4.81,2.26,-1.45,4.28,2.07,-0.65,0.44,9.05,1,0,0
1768497025.179,4.30,2.11,-1.06,4.81,2.26,-1.45,4.28,2.07,-0.65,0.53,24.79,1,0,0
1768497025.679,4.30,2.11,-1.06,4.81,2.26,-1.45,4.28,2.07,-0.65,5.19,6.24,1,0,0
1768497026.179,4.29,2.12,-1.12,4.81,2.26,-1.45,4.28,2.07,-0.65,0.62,4.22,1,0,0
1768497026.679,4.29,2.13,-1.22,4.81,2.26,-1.45,4.28,2.07,-0.65,0.79,18.11,1,0,0
1768497027.179,4.28,2.17,-1.59,4.81,2.26,-1.45,4.28,2.07,-0.65,4.22,0.35,1,0,0
1768497027.679,4.29,2.19,-1.84,4.81,2.26,-1.45,4.28,2.07,-0.65,0.26,9.84,1,0,0
1768497028.179,4.32,2.26,-2.20,4.81,2.26,-1.45,4.28,2.07,-0.65,2.64,40.87,1,0,0
1768497028.679,4.36,2.30,-2.50,4.81,2.26,-1.45,4.28,2.07,-0.65,18.54,2.29,1,0,0
1768497029.179,4.43,2.33,-2.94,4.81,2.26,-1.45,4.28,2.07,-0.65,8.61,34.37,1,0,0
1768497029.679,4.46,2.33,-3.10,3.04,2.35,3.13,4.46,2.33,3.13,8.70,7.73,1,0,1
1768497030.179,4.47,2.34,-3.10,2.94,2.32,-3.13,4.46,2.33,3.13,10.99,7.65,0,0,1
1768497030.679,4.47,2.34,-3.10,2.62,2.18,-3.06,4.46,2.33,3.13,3.60,48.96,1,0,1
1768497031.179,4.47,2.34,-3.10,1.96,1.93,-2.98,4.46,2.33,3.13,4.83,7.65,1,0,1
1768497031.679,4.47,2.34,-3.10,1.57,2.10,-3.06,4.46,2.33,3.13,0.53,19.42,1,0,1
1768497032.179,4.47,2.34,-3.10,1.42,2.05,-3.05,4.46,2.33,3.13,10.11,0.26,1,0,1
1768497032.679,4.47,2.34,-3.10,1.04,2.08,-3.07,4.46,2.33,3.13,22.59,3.69,1,0,1
1768497033.179,4.47,2.34,-3.10,0.96,1.93,-3.02,4.46,2.33,3.13,3.87,26.81,1,0,1
1768497033.679,4.47,2.34,-3.10,0.52,2.12,-3.09,4.46,2.33,3.13,6.68,4.13,1,0,1
1768497034.179,4.47,2.34,-3.10,0.25,2.10,-3.09,4.46,2.33,3.13,2.20,11.69,1,0,1
1768497034.679,4.47,2.34,-3.10,0.17,2.16,-3.10,4.46,2.33,3.13,49.75,55.46,0,0,1
1768497035.179,4.47,2.34,-3.10,0.10,2.19,-3.11,0.07,3.09,-3.11,71.54,72.33,0,0,1
1768497035.679,4.47,2.34,-3.10,0.05,2.22,-3.11,0.07,3.09,-3.11,71.98,72.69,0,1,1
1768497036.179,4.47,2.34,-3.10,0.04,2.22,-3.11,0.07,3.09,-3.11,72.51,72.69,0,1,1
1768497036.679,4.47,2.34,-3.10,0.12,1.89,-3.04,0.07,3.09,-3.11,72.60,72.69,1,1,1
1768497037.179,4.47,2.34,3.09,0.07,2.17,-3.10,0.07,3.09,-3.11,72.60,72.77,1,1,1
1768497037.679,4.47,2.34,3.05,0.07,2.18,-3.10,0.07,3.09,-3.11,72.69,72.69,0,1,1
1768497038.179,4.44,2.34,3.00,0.10,2.18,-3.10,0.07,3.09,-3.11,72.86,72.69,0,1,1
1768497038.679,4.41,2.35,2.99,0.11,2.18,-3.10,0.07,3.09,-3.11,72.86,72.69,0,1,1
1768497039.179,4.34,2.36,2.98,0.12,2.19,-3.10,0.07,3.09,-3.11,72.86,72.69,0,1,1
1768497039.679,4.29,2.37,2.98,0.11,2.21,-3.10,0.07,3.09,-3.11,72.86,72.69,0,1,1
1768497040.179,4.16,2.39,2.97,0.10,2.14,-3.08,0.07,3.09,-3.11,72.86,72.69,0,1,1
1768497040.679,4.06,2.40,2.97,0.14,2.13,-3.07,0.08,3.03,-2.29,72.69,72.69,0,1,1
1768497041.179,3.87,2.43,2.97,0.12,2.16,-3.07,0.08,3.03,-2.29,72.69,72.69,0,1,1
1768497041.679,3.74,2.45,2.97,0.32,1.89,-2.98,0.08,3.03,-2.29,72.69,72.69,1,1,1
1768497042.179,3.73,2.45,2.96,0.25,1.92,-2.99,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497042.679,3.73,2.45,2.96,0.28,1.91,-2.98,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497043.179,3.72,2.46,2.98,0.13,2.18,-3.07,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497043.679,3.69,2.46,2.99,0.26,1.92,-2.98,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497044.179,3.64,2.47,2.99,0.28,1.94,-2.99,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497044.679,3.59,2.48,2.98,0.18,1.86,-2.96,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497045.180,3.49,2.49,2.98,0.17,1.90,-2.97,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497045.679,3.40,2.50,2.99,0.16,1.90,-2.96,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497046.179,3.24,2.53,2.98,0.14,2.19,-3.03,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497046.679,3.10,2.55,2.99,0.16,2.20,-3.02,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497047.179,2.89,2.58,2.98,0.13,2.21,-3.01,0.08,3.03,-2.29,72.77,72.69,0,1,1
1768497047.679,2.74,2.60,2.99,0.26,2.10,-2.94,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497048.179,2.53,2.63,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,1
1768497048.679,2.37,2.66,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497049.180,2.14,2.69,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497049.680,1.97,2.72,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497050.179,1.72,2.75,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497050.679,1.58,2.78,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497051.179,1.37,2.81,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497051.679,1.23,2.84,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497052.179,1.06,2.87,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497052.680,0.96,2.88,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497053.180,0.81,2.90,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497053.679,0.73,2.92,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497054.179,0.62,2.93,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497054.679,0.54,2.94,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
