time,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,target_x,target_y,target_theta,leg_l,leg_r,human_moving,human_sitting,human_detected
1768496441.725,3.92,4.72,2.47,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496442.225,3.52,5.04,2.51,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496442.725,3.25,5.22,2.56,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496443.225,2.82,5.46,2.70,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496443.725,2.49,5.58,2.88,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496444.225,2.04,5.68,2.98,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496444.725,1.81,5.70,3.01,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496445.225,1.43,5.74,3.05,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496445.725,1.20,5.76,3.07,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496446.225,0.87,5.81,2.87,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496446.725,0.69,5.88,2.59,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496447.225,0.55,6.03,1.95,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496447.725,0.54,6.10,1.58,0.00,0.00,0.00,0.00,0.00,0.00,72.07,72.60,0,1,0
1768496448.225,0.55,6.15,0.97,0.00,0.00,0.00,0.00,0.00,0.00,72.07,72.60,0,1,0
1768496448.725,0.55,6.15,0.66,0.00,0.00,0.00,0.00,0.00,0.00,72.07,72.60,0,1,0
1768496449.225,0.53,6.16,0.42,0.00,0.00,0.00,0.00,0.00,0.00,72.07,72.60,0,1,0
1768496449.725,0.54,6.15,0.42,0.00,0.00,0.00,0.00,0.00,0.00,72.07,72.69,0,1,0
1768496450.225,0.53,6.14,0.37,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496450.725,0.53,6.14,0.38,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496451.225,0.53,6.14,0.38,0.00,0.00,0.00,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496451.725,0.54,6.12,0.17,4.20,6.60,0.13,0.00,0.00,0.00,72.16,72.60,1,1,1
1768496452.225,0.53,6.13,-0.07,4.20,6.60,0.13,0.00,0.00,0.00,72.16,72.60,1,1,0
1768496452.725,0.53,6.13,-0.16,4.23,6.08,-0.01,0.00,0.00,0.00,72.16,72.60,1,1,1
1768496453.225,0.54,6.13,-0.21,4.23,6.08,-0.01,0.00,0.00,0.00,72.16,72.69,1,1,0
1768496453.725,0.56,6.13,-0.24,4.25,6.13,0.00,0.00,0.00,0.00,72.16,72.60,0,1,1
1768496454.225,0.60,6.11,-0.26,4.23,6.06,-0.01,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496454.725,0.65,6.10,-0.27,4.22,6.06,-0.01,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496455.225,0.74,6.08,-0.29,4.25,6.07,-0.00,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496455.725,0.83,6.05,-0.29,4.22,6.07,0.01,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496456.225,0.97,6.01,-0.30,4.23,6.07,0.02,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496456.725,1.08,5.98,-0.30,4.20,6.09,0.03,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496457.225,1.27,5.92,-0.31,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496457.725,1.41,5.88,-0.31,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496458.225,1.56,5.83,-0.33,4.23,6.09,0.06,0.00,0.00,0.00,72.07,72.69,0,1,0
1768496458.725,1.63,5.81,-0.35,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496459.225,1.65,5.80,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496459.725,1.64,5.81,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496460.225,1.64,5.81,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496460.725,1.64,5.81,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.07,72.69,0,1,0
1768496461.225,1.64,5.80,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496461.725,1.64,5.80,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496462.225,1.64,5.81,-0.34,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496462.725,1.63,5.81,-0.29,4.23,6.09,0.06,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496463.225,1.59,5.82,-0.07,4.25,6.03,0.08,0.00,0.00,0.00,72.16,72.60,0,1,1
1768496463.725,1.49,5.82,0.36,4.25,6.03,0.08,0.00,0.00,0.00,72.16,72.60,0,1,0
1768496464.225,1.46,5.80,0.49,4.23,6.17,-3.01,0.00,0.00,0.00,72.16,72.60,1,1,1
1768496464.725,1.48,5.80,0.43,4.23,6.17,-3.01,0.00,0.00,0.00,72.16,72.69,1,1,0
1768496465.225,1.50,5.82,0.33,4.24,6.12,-3.03,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496465.725,1.49,5.82,0.35,4.40,6.29,0.16,0.00,0.00,0.00,72.16,72.60,1,1,1
1768496466.225,1.49,5.82,0.35,4.39,6.30,0.17,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496466.725,1.49,5.82,0.35,4.39,6.30,0.17,0.00,0.00,0.00,72.16,72.69,0,1,0
1768496467.225,1.49,5.82,0.35,4.38,6.29,0.16,0.00,0.00,0.00,72.16,72.60,0,1,1
1768496467.725,1.49,5.82,0.35,4.39,6.29,0.16,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496468.225,1.49,5.82,0.35,4.40,6.29,0.16,0.00,0.00,0.00,72.07,72.69,0,1,1
1768496468.725,1.49,5.82,0.35,4.38,6.30,0.17,0.00,0.00,0.00,72.16,72.69,0,1,1
1768496469.225,1.49,5.82,0.35,4.38,6.30,0.16,0.00,0.00,0.00,72.16,72.60,0,1,1
1768496469.725,1.49,5.82,0.35,4.39,6.30,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496470.225,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496470.725,1.49,5.82,0.35,4.39,6.29,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496471.225,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496471.725,1.49,5.82,0.35,4.40,6.29,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496472.225,1.49,5.82,0.35,4.40,6.30,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496472.725,1.49,5.82,0.35,4.40,6.29,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496473.225,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496473.725,1.49,5.82,0.35,4.40,6.29,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496474.225,1.49,5.82,0.35,4.39,6.31,-2.97,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496474.725,1.49,5.82,0.35,4.59,6.30,-2.99,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496475.225,1.49,5.82,0.35,4.38,6.30,0.17,4.54,5.42,0.95,72.16,72.60,1,1,1
1768496475.725,1.49,5.82,0.35,4.39,6.30,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496476.225,1.49,5.82,0.35,4.39,6.30,0.17,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496476.725,1.49,5.82,0.35,4.38,6.31,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496477.226,1.49,5.82,0.35,4.41,6.29,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496477.725,1.49,5.82,0.35,4.52,6.30,0.16,4.54,5.42,0.95,72.16,72.60,1,1,1
1768496478.225,1.49,5.82,0.35,4.39,6.31,0.17,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496478.725,1.49,5.82,0.35,4.41,6.29,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496479.225,1.49,5.82,0.35,4.49,6.29,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496479.725,1.49,5.82,0.35,4.40,6.30,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496480.225,1.49,5.82,0.35,4.39,6.31,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496480.725,1.49,5.82,0.35,4.39,6.31,0.17,4.54,5.42,0.95,72.16,72.60,0,1,0
1768496481.226,1.49,5.82,0.35,4.39,6.30,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496481.725,1.49,5.82,0.35,4.39,6.30,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496482.225,1.49,5.82,0.35,4.39,6.30,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496482.725,1.49,5.82,0.35,4.39,6.30,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496483.225,1.49,5.82,0.35,4.53,6.30,0.16,4.54,5.42,0.95,72.16,72.60,1,1,1
1768496483.725,1.49,5.82,0.35,4.39,6.31,0.17,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496484.225,1.49,5.82,0.35,4.45,6.30,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496484.725,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496485.226,1.49,5.82,0.35,4.39,6.31,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496485.725,1.49,5.82,0.35,4.40,6.30,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496486.225,1.49,5.82,0.35,4.39,6.30,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496486.725,1.49,5.82,0.35,4.59,6.30,0.15,4.54,5.42,0.95,72.16,72.60,1,1,1
1768496487.225,1.49,5.82,0.35,4.38,6.31,0.17,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496487.725,1.49,5.82,0.35,4.38,6.30,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496488.225,1.49,5.82,0.35,4.40,6.29,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496488.725,1.49,5.82,0.35,4.49,6.30,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496489.226,1.49,5.82,0.35,4.38,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496489.725,1.49,5.82,0.35,4.40,6.29,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496490.225,1.49,5.82,0.35,4.39,6.31,0.16,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496490.725,1.49,5.82,0.35,4.39,6.31,-2.97,4.54,5.42,0.95,72.07,72.69,0,1,1
1768496491.225,1.49,5.82,0.35,4.39,6.30,0.16,4.54,5.42,0.95,72.07,72.69,0,1,1
1768496491.725,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496492.225,1.49,5.82,0.35,4.40,6.29,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496492.725,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496493.225,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496493.725,1.49,5.82,0.35,4.49,6.29,-2.99,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496494.225,1.49,5.82,0.35,4.39,6.31,0.17,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496494.725,1.49,5.82,0.35,4.38,6.30,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496495.225,1.49,5.82,0.35,4.38,6.31,0.16,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496495.725,1.49,5.82,0.35,4.38,6.31,0.17,4.54,5.42,0.95,72.16,72.69,0,1,1
1768496496.225,1.49,5.82,0.35,4.38,6.31,0.17,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496496.725,1.49,5.82,0.35,4.59,6.30,0.15,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496497.225,1.49,5.82,0.35,4.40,6.31,-2.98,4.54,5.42,0.95,72.16,72.60,1,1,1
1768496497.725,1.49,5.82,0.35,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.60,0,1,1
1768496498.225,1.49,5.82,0.38,4.39,6.30,-2.98,4.54,5.42,0.95,72.16,72.69,0,1,0
1768496498.725,1.50,5.82,0.44,4.25,6.04,0.08,4.54,5.42,0.95,72.16,72.69,1,1,1
1768496499.225,1.52,5.84,0.72,4.25,6.04,0.08,4.54,5.42,0.95,72.16,72.60,1,1,0
1768496499.725,1.53,5.85,0.92,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496500.225,1.54,5.86,1.14,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.60,1,1,0
1768496500.725,1.54,5.86,1.14,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496501.225,1.57,5.92,0.92,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496501.725,1.60,5.95,0.74,4.25,6.04,0.08,4.54,5.42,0.95,72.16,72.69,1,1,0
1768496502.225,1.63,5.99,0.55,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496502.725,1.63,5.98,0.55,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496503.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496503.725,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496504.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496504.725,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496505.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496505.725,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496506.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496506.725,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496507.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496507.725,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
1768496508.225,1.63,5.98,0.56,4.25,6.04,0.08,4.54,5.42,0.95,72.07,72.69,1,1,0
